Kraken Experian Tier,Kraken Experian Tier Class,Kraken Experian Mosaic Household,Kraken Experian First Lead Sub Group,Kraken Experian First Lead Group,Kraken Experian Number of Children,Kraken Experian Consumer View Profitability Score,Kraken Experian Direct Mail Responder,Kraken Experian Dwelling Type,Kraken Experian Estimated Household Income,Kraken Experian Estimated Current Home Value,Kraken Experian Gender Code,Kraken Experian Individual Education,Kraken Experian Length of Residence,Kraken Experian Marital Status,Kraken Experian Occupation Group,Kraken Experian State Region,Kraken Experian Membership Tcv,Kraken Experian Membership Level,Kraken Experian Membership Length Days,Kraken Experian Product Tcv,Kraken Experian Count
1,G,Unspoiled Splendor, -,Media Buy,No Children,2,M - MULTI BUYER,S - Single Family,$50000-$74999,"$455,915 ",Male,HS Diploma - Extremely Likely,13 Years,Married - Likely,Sales-K,WA,780.84,Elite,848,33.95,1
9,H,Settled and Sensible, -,Media Buy,1 = 1 Child,3,M - MULTI BUYER,S - Single Family,$35000-$49999,"$77,190 ",Male,Some College -Extremely Likely,46 Years,Married - Extremely Likely,Blue Collar-K,OK,91,Silver,212,0,1
1,G,Silver Sophisticates, -,Media Buy,No Children,1,M - MULTI BUYER,S - Single Family,$200000-$249999,"$542,539 ",Male,Bach Degree - Extremely Likely,8 Years,Married - Likely,Retired-I,VA,888.68,Elite,867,36,1
1,A,Bohemian Groove, -,Media Buy,No Children,4,U - UNKNOWN,A - Multi-Family & Condominium,$25000-$34999,"$246,382 ",Male,HS Diploma - Likely,15 Years,Married - Likely,Retired-I,AZ,"3,116",Elite,"3,212",19,1
1,H,Aging of Aquarius, -,Media Buy,No Children,2,U - UNKNOWN,S - Single Family,$50000-$74999,"$684,425 ",Male,Grad Degree - Extremely Likely,5 Years,Married - Likely,Profess:Legal/Educ/Health-K,GA,843.2,Elite,841,0,1
1,B,Stockcars and State Parks, -,Media Buy,1 = 1 Child,3,M - MULTI BUYER,S - Single Family,$125000-$149999,"$140,566 ",Male,Some College -Extremely Likely,41 Years,Married - Extremely Likely,Blue Collar-K,IL,"2,613.69",Elite,"3,454",0,1
1,H,Aging of Aquarius, -,Media Buy,No Children,3,M - MULTI BUYER,S - Single Family,$75000-$99999,"$263,686 ",Male,Grad Degree - Likely,23 Years,Married - Extremely Likely,Retired-I,FL,878,Elite,799,0,1
9,H,Homemade Happiness, -,Media Buy,No Children,2,M - MULTI BUYER,S - Single Family,$35000-$49999,"$95,635 ",Male,Less than HS Diploma - Likely,10 Years,Unknown Status - PDM,Blue Collar-I,KY,81.9,Silver,212,0,1
1,A,Aging in Place, -,Media Buy,No Children,1,M - MULTI BUYER,S - Single Family,$50000-$74999,"$172,078 ",Male,Grad Degree - Extremely Likely,24 Years,Married - Extremely Likely,Retired-K,TX,"1,557.19",Elite,"1,900",35,1
1,F,Silver Sophisticates, -,Media Buy,No Children,1,M - MULTI BUYER,S - Single Family,$125000-$149999,"$1,934,282 ",Male,Grad Degree - Extremely Likely,11 Years,Married - Extremely Likely,Mgmt/Business/Financial Oper-K,CA,354.1,Elite,"1,409",0,1
1,A,Aging in Place, -,Media Buy,No Children,1,M - MULTI BUYER,S - Single Family,$50000-$74999,"$201,580 ",Male,Some College -Extremely Likely,47 Years,Married - Extremely Likely,Retired-K,NJ,"2,089.18",Elite,"2,610",311.95,1
1,B,No place like Home, -,Media Buy,No Children,4,U - UNKNOWN,S - Single Family,$100000-$124999,"$733,229 ",Male,Some College -Extremely Likely,34 Years,Unknown Status - Indiv not PDM,Retired-I,MA,"2,063.72",Elite,"2,558",0,1
1,B,Unspoiled Splendor, -,Media Buy,No Children,2,U - UNKNOWN,S - Single Family,$50000-$74999,"$172,772 ",Male,Bach Degree - Extremely Likely,3 Years,Married - Extremely Likely,Profess:Legal/Educ/Health-K,MO,"1,576.58",Elite,"1,992",0,1
9,H,Full Steam Ahead, -,Media Buy,No Children,8,U - UNKNOWN,A - Multi-Family & Condominium,$15000-$24999,,Male,Grad Degree - Likely,2 Years,Single - Likely,Farming/Fish/Forestry-I,AR,78,Silver,181,0,1
1,F,True Grit Americans, -,Media Buy,No Children,6,M - MULTI BUYER,P - Post Office Box,$150000-$174999,"$143,056 ",Male,HS Diploma - Likely,15 Years,Married - Likely,Retired-I,CO,"1,359.92",Elite,"1,360",0,1
1,G,Boomers and Boomerangs, -,Media Buy,1 = 1 Child,3,Y - SINGLE BUYER,S - Single Family,$75000-$99999,"$262,787 ",Male,Some College - Likely,9 Years,Married - Extremely Likely,Profess:Legal/Educ/Health-I,MO,967.6,Elite,891,7,1
9,H,Wired for Success, -,Media Buy,No Children,5,U - UNKNOWN,A - Multi-Family & Condominium,$200000-$249999,,Male,Bach Degree - Extremely Likely,New,Married - Likely,Mgmt/Business/Financial Oper-K,TX,91,Silver,212,0,1
1,C,Picture Perfect Families, -,Media Buy,No Children,5,U - UNKNOWN,S - Single Family,$150000-$174999,"$206,996 ",Male,Some College - Likely,13 Years,Married - Likely,Other-I,OK,"1,713",Elite,"1,561",46,1
1,C,Silver Sophisticates, -,Media Buy,No Children,1,M - MULTI BUYER,S - Single Family,$100000-$124999,"$548,996 ",Male,Bach Degree - Extremely Likely,40 Years,Married - Likely,Profess:Legal/Educ/Health-K,TX,480.48,Elite,"1,800",156,1
1,B,Unspoiled Splendor, -,Media Buy,No Children,2,M - MULTI BUYER,S - Single Family,$75000-$99999,,Male,HS Diploma - Likely,14 Years,Married - Extremely Likely,Other-K,FL,"2,066.05",Elite,"2,565",0,1
1,G,Fast Track Couples, -,Media Buy,No Children,5,U - UNKNOWN,S - Single Family,$100000-$124999,"$339,560 ",Male,Less than HS Diploma - Likely,5 Years,Unknown Status - Indiv not PDM,Retired-I,TX,955.1,Elite,917,17,1
1,B,Unspoiled Splendor, -,Media Buy,No Children,4,Y - SINGLE BUYER,S - Single Family,$100000-$124999,,Male,Some College - Likely,8 Years,Single - Likely,Other-I,SC,"2,236",Elite,"2,105",0,1
1,E,No place like Home, -,Media Buy,No Children,8,M - MULTI BUYER,S - Single Family,$50000-$74999,"$158,779 ",Female,Some College -Extremely Likely,5 Years,Unknown Status - Indiv not PDM,Mgmt/Business/Financial Oper-K,AZ,"1,170",Elite,"1,203",100,1
1,F,Settled in Suburbia, -,Media Buy,No Children,3,M - MULTI BUYER,S - Single Family,$100000-$124999,"$159,055 ",Male,Bach Degree - Extremely Likely,35 Years,Unknown Status - Indiv not PDM,Sales-K,IL,"1,206.80",Elite,"1,222",0,1
1,C,Unspoiled Splendor, -,Media Buy,No Children,3,M - MULTI BUYER,S - Single Family,$75000-$99999,"$302,125 ",Male,HS Diploma - Likely,34 Years,Unknown Status - Indiv not PDM,Blue Collar-I,VA,662.04,Elite,"1,621",27,1
1,E,Settled and Sensible, -,Media Buy,No Children,5,M - MULTI BUYER,S - Single Family,$15000-$24999,"$189,572 ",Male,HS Diploma - Extremely Likely,17 Years,Unknown Status - PDM,Blue Collar-K,WA,976.61,Elite,"1,105",42,1
1,C,Silver Sophisticates, -,Media Buy,No Children,2,M - MULTI BUYER,S - Single Family,$25000-$34999,"$362,694 ",Male,HS Diploma - Extremely Likely,28 Years,Married - Likely,Mgmt/Business/Financial Oper-I,IL,"1,298.24",Elite,"1,574",19,1
1,H,Golf Carts and Gourmets, -,Media Buy,No Children,1,M - MULTI BUYER,S - Single Family,$50000-$74999,"$311,072 ",Male,Grad Degree - Extremely Likely,6 Years,Married - Extremely Likely,Profess:Legal/Educ/Health-K,AZ,967.6,Elite,898,0,1
9,H,Suburban Attainment, -,Media Buy,No Children,8,U - UNKNOWN,S - Single Family,$50000-$74999,"$278,185 ",Male,HS Diploma - Extremely Likely,New,Married - Likely,Profess:Legal/Educ/Health-K,FL,65,Silver,143,0,1
1,H,Boomers and Boomerangs, -,Media Buy,3 = 3 Children,5,U - UNKNOWN,S - Single Family,$50000-$74999,"$405,696 ",Male,HS Diploma - Extremely Likely,8 Years,Married - Likely,Other-K,NV,"1,070",Elite,891,0,1
1,E,Stockcars and State Parks, -,Media Buy,1 = 1 Child,2,U - UNKNOWN,S - Single Family,$15000-$24999,"$299,877 ",Male,Less than HS Diploma - Likely,3 Years,Married - Extremely Likely,Blue Collar-I,TX,"1,482",Elite,"1,382",57,1
9,H,Progressive Potpourri, -,Media Buy,No Children,3,M - MULTI BUYER,S - Single Family,$25000-$34999,"$193,018 ",Male,HS Diploma - Likely,10 Years,Married - Extremely Likely,Mgmt/Business/Financial Oper-I,TX,130,Silver,304,0,1
9,H,Town Elders, -,Media Buy,No Children,4,,,$50000-$74999,"$229,000 ",Female,Some College - Likely,11 Years,Unknown Status - PDM,Blue Collar-I,NV,39,Silver,72,0,1
1,D,Picture Perfect Families, -,Media Buy,No Children,3,M - MULTI BUYER,S - Single Family,$150000-$174999,,Male,Bach Degree - Extremely Likely,18 Years,Single - Likely,Tech: Comp/Math/Arch/Eng-K,KS,"1,670",Elite,"1,516",0,1
9,H,Platinum Prosperity, -,Media Buy,No Children,4,U - UNKNOWN,S - Single Family,$250000+,"$641,068 ",Male,Bach Degree - Likely,5 Years,Married - Likely,Tech: Comp/Math/Arch/Eng-I,TX,134.75,Silver,352,0,1
1,H,Families Matter Most, -,Media Buy,4 = 4 Children,3,U - UNKNOWN,S - Single Family,$50000-$74999,"$196,710 ",Male,Some College - Likely,New,Married - Extremely Likely,Retired-I,NC,990,Elite,"1,042",0,1
1,H,Unspoiled Splendor, -,Media Buy,No Children,6,,,$50000-$74999,"$161,000 ",Male,HS Diploma - Likely,7 Years,Unknown Status - PDM,Blue Collar-I,MO,870,Elite,966,0,1
1,G,Unspoiled Splendor, -,Media Buy,No Children,3,U - UNKNOWN,S - Single Family,$100000-$124999,"$205,160 ",Male,Some College - Likely,17 Years,Married - Extremely Likely,Mgmt/Business/Financial Oper-I,OH,798.68,Elite,796,54,1
9,H,Homemade Happiness, -,Media Buy,No Children,6,U - UNKNOWN,S - Single Family,$35000-$49999,"$62,919 ",Female,HS Diploma - Likely,3 Years,Single - Likely,Other-I,PA,65,Silver,151,0,1
1,C,Aging of Aquarius, -,Media Buy,No Children,1,M - MULTI BUYER,S - Single Family,$200000-$249999,"$290,604 ",Male,Bach Degree - Extremely Likely,28 Years,Married - Likely,Mgmt/Business/Financial Oper-I,FL,"1,256.50",Elite,"1,514",153,1
1,D,Senior Discounts, -,Media Buy,No Children,6,M - MULTI BUYER,P - Post Office Box,$35000-$49999,,Female,Bach Degree - Extremely Likely,10 Years,Married - Extremely Likely,Office and Admin Support-I,MI,617,Elite,"1,574",0,1
1,B,Heritage Heights, -,Media Buy,No Children,8,,,$50000-$74999,"$449,000 ",Male,Less than HS Diploma - Likely,10 Years,Single - Likely,Other-I,RI,"1,976.66",Elite,"2,497",0,1
1,D,Aging of Aquarius, -,Media Buy,No Children,2,M - MULTI BUYER,S - Single Family,$200000-$249999,"$196,891 ",Male,HS Diploma - Likely,38 Years,Married - Extremely Likely,Office and Admin Support-K,TN,199.5,Elite,"1,781",0,1
1,H,Aging in Place, -,Media Buy,No Children,3,U - UNKNOWN,S - Single Family,$100000-$124999,"$215,902 ",Male,Bach Degree - Likely,5 Years,Married - Likely,Retired-I,ID,600,Elite,712,0,1
9,H,Family Fun-tastic, -,Media Buy,No Children,4,M - MULTI BUYER,S - Single Family,$75000-$99999,"$167,016 ",Male,Bach Degree - Likely,17 Years,Married - Likely,Mgmt/Business/Financial Oper-I,NC,78,Silver,181,0,1
1,G,Aging in Place, -,Media Buy,No Children,2,Y - SINGLE BUYER,S - Single Family,$50000-$74999,"$227,142 ",Male,Grad Degree - Extremely Likely,42 Years,Married - Extremely Likely,Profess:Legal/Educ/Health-K,MO,925,Elite,849,74,1
9,H,True Grit Americans, -,Media Buy,No Children,6,U - UNKNOWN,S - Single Family,$250000+,"$175,509 ",Male,Bach Degree - Likely,2 Years,Married - Extremely Likely,Blue Collar-I,OK,147,Silver,355,0,1
1,D,Full Pockets  Empty Nests, -,Media Buy,No Children,5,M - MULTI BUYER,M - Marginal Multi-Family,$75000-$99999,,Male,Bach Degree - Extremely Likely,9 Years,Unknown Status - PDM,Other-K,CO,"1,850",Elite,"1,681",0,1
1,B,Town Elders, -,Media Buy,No Children,3,M - MULTI BUYER,S - Single Family,$35000-$49999,"$113,302 ",Male,Bach Degree - Extremely Likely,44 Years,Married - Extremely Likely,Profess:Legal/Educ/Health-K,FL,"2,274.22",Elite,"2,840",0,1
1,H,Unspoiled Splendor, -,Media Buy,No Children,2,M - MULTI BUYER,S - Single Family,$100000-$124999,"$174,131 ",Male,Grad Degree - Extremely Likely,24 Years,Married - Extremely Likely,Profess:Legal/Educ/Health-K,NC,"1,173",Elite,"1,018",0,1
1,G,Suburban Attainment, -,Media Buy,3 = 3 Children,6,M - MULTI BUYER,S - Single Family,$50000-$74999,"$96,374 ",Male,HS Diploma - Extremely Likely,15 Years,Married - Extremely Likely,Blue Collar-K,OH,670,Elite,830,27,1
1,E,Aging of Aquarius, -,Media Buy,No Children,1,M - MULTI BUYER,S - Single Family,$100000-$124999,"$614,203 ",Male,Grad Degree - Extremely Likely,15 Years,Married - Extremely Likely,Profess:Legal/Educ/Health-K,OR,"1,117.72",Elite,"1,315",19,1
1,H,Rural Escape, -,Media Buy,No Children,3,M - MULTI BUYER,S - Single Family,$75000-$99999,,Female,Bach Degree - Extremely Likely,33 Years,Unknown Status - Indiv not PDM,Tech: Comp/Math/Arch/Eng-K,TX,834,Elite,734,0,1
1,D,Bohemian Groove, -,Media Buy,1 = 1 Child,6,M - MULTI BUYER,A - Multi-Family & Condominium,$25000-$34999,,Male,HS Diploma - Extremely Likely,6 Years,Single - Likely,Blue Collar-I,MN,196,Elite,"1,781",0,1
1,C,Unspoiled Splendor, -,Media Buy,No Children,5,Y - SINGLE BUYER,S - Single Family,$15000-$24999,,Female,Grad Degree - Extremely Likely,18 Years,Married - Extremely Likely,Profess:Legal/Educ/Health-K,FL,"1,653.14",Elite,"1,579",97,1
1,D,Stockcars and State Parks, -,Media Buy,1 = 1 Child,7,U - UNKNOWN,S - Single Family,$125000-$149999,"$224,754 ",Male,Some College - Likely,6 Years,Unknown Status - Indiv not PDM,Mgmt/Business/Financial Oper-I,WA,"1,380",Elite,"1,498",0,1
1,G,Unspoiled Splendor, -,Media Buy,No Children,2,M - MULTI BUYER,S - Single Family,$75000-$99999,"$159,738 ",Male,Grad Degree - Extremely Likely,39 Years,Married - Extremely Likely,Profess:Legal/Educ/Health-K,GA,854.36,Elite,792,345,1
9,H,Aging in Place, -,Media Buy,1 = 1 Child,3,M - MULTI BUYER,S - Single Family,$75000-$99999,"$336,859 ",Male,Less than HS Diploma - Likely,1 Year,Married - Likely,Retired-I,AZ,85.75,Silver,213,0,1
9,H,Aging in Place,1776 Coalition,Media Buy,No Children,1,M - MULTI BUYER,S - Single Family,$50000-$74999,"$307,386 ",Male,Less than HS Diploma - Likely,13 Years,Married - Extremely Likely,Retired-I,VA,201.41,Silver,0,0,1
9,H,Babies and Bliss,2nd Amendment Insider,Media Buy,2 = 2 Chldren,4,M - MULTI BUYER,S - Single Family,$100000-$124999,"$278,263 ",Male,Some College -Extremely Likely,15 Years,Married - Extremely Likely,Sales-K,IA,91,Silver,212,0,1
9,H,Aging of Aquarius,2nd Amendment Support,Media Buy,No Children,4,M - MULTI BUYER,S - Single Family,$75000-$99999,"$358,946 ",Male,Bach Degree - Extremely Likely,6 Years,Married - Extremely Likely,Sales-K,NV,13,Silver,3,0,1
1,A,Mid-scale Medley,AAR,Radio,No Children,5,M - MULTI BUYER,S - Single Family,$50000-$74999,,Male,Some College -Extremely Likely,21 Years,Married - Extremely Likely,Mgmt/Business/Financial Oper-I,PA,"2,365",Elite,"2,454",94.95,1
9,H,Sports Utility Families,Affiliate,Business Partnerships,1 = 1 Child,4,Y - SINGLE BUYER,S - Single Family,$50000-$74999,"$311,209 ",Male,Some College - Likely,11 Years,Married - Extremely Likely,Mgmt/Business/Financial Oper-I,GA,130,Silver,308,0,1
9,H,Homemade Happiness,Affiliate,Business Partnerships,No Children,5,M - MULTI BUYER,P - Post Office Box,$1000-$14999,"$66,182 ",,Some College -Extremely Likely,44 Years,Married - Likely,Farming/Fish/Forestry-I,TX,134.75,Silver,342,0,1
1,A,True Grit Americans,Affiliate,Business Partnerships,No Children,6,U - UNKNOWN,P - Post Office Box,$25000-$34999,"$67,887 ",Male,Some College - Likely,3 Years,Unknown Status - PDM,Blue Collar-I,OK,"2,463.20",Elite,"2,369",107,1
9,H,Digital Dependents,Affiliate,Business Partnerships,No Children,6,,,$25000-$34999,"$147,000 ",Male,HS Diploma - Likely,8 Years,Married - Likely,Blue Collar-I,NC,117,Silver,271,0,1
9,H,Cul de Sac Diversity,Affiliate,Business Partnerships,No Children,6,U - UNKNOWN,S - Single Family,$50000-$74999,"$279,711 ",Male,Some College - Likely,1 Year,Married - Likely,Tech: Comp/Math/Arch/Eng-I,AZ,130,Silver,297,0,1
1,F,Sports Utility Families,Affiliate,Business Partnerships,2 = 2 Chldren,5,M - MULTI BUYER,S - Single Family,$125000-$149999,"$237,371 ",Male,Some College -Extremely Likely,7 Years,Married - Extremely Likely,Blue Collar-K,AZ,977.1,Elite,"1,213",0,1
1,E,Full Pockets  Empty Nests,Affiliate,Business Partnerships,No Children,1,M - MULTI BUYER,S - Single Family,$75000-$99999,"$192,056 ",Male,Grad Degree - Extremely Likely,56 Years,Unknown Status - PDM,Retired-K,TN,999.74,Elite,"1,145",59,1
1,A,True Grit Americans,Affiliate,Business Partnerships,2 = 2 Chldren,4,M - MULTI BUYER,P - Post Office Box,$50000-$74999,,Male,HS Diploma - Likely,26 Years,Married - Likely,Other-I,FL,"2,545",Elite,"2,486",347,1
1,H,American Royalty,Affiliate,Business Partnerships,1 = 1 Child,1,M - MULTI BUYER,S - Single Family,$250000+,"$635,399 ",Male,Grad Degree - Likely,2 Years,Married - Likely,Retired-I,IL,751.92,Elite,910,0,1
1,B,Boomers and Boomerangs,Affiliate,Business Partnerships,1 = 1 Child,3,M - MULTI BUYER,S - Single Family,$75000-$99999,"$462,271 ",Male,Grad Degree - Extremely Likely,10 Years,Unknown Status - Indiv not PDM,Profess:Legal/Educ/Health-K,VA,"1,973.53",Elite,"2,465",0,1
9,H,Balance and Harmony,Affiliate,Business Partnerships,No Children,6,,,$75000-$99999,"$258,000 ",Male,Some College - Likely,9 Years,Married - Likely,Blue Collar-I,CA,52,Silver,131,0,1
1,F,Full Pockets  Empty Nests,Affiliate,Business Partnerships,No Children,1,M - MULTI BUYER,P - Post Office Box,$50000-$74999,"$727,308 ",Male,Some College - Likely,19 Years,Unknown Status - PDM,Mgmt/Business/Financial Oper-I,FL,"1,040.85",Elite,"1,407",0,1
1,F,Homemade Happiness,Affiliate,Business Partnerships,No Children,4,Y - SINGLE BUYER,S - Single Family,$50000-$74999,"$112,190 ",Male,HS Diploma - Extremely Likely,14 Years,Married - Extremely Likely,Blue Collar-K,IA,481.28,Elite,"1,224",0,1
1,B,Aging in Place,Affiliate,Business Partnerships,No Children,1,U - UNKNOWN,S - Single Family,$75000-$99999,"$166,391 ",Male,Grad Degree - Likely,33 Years,Unknown Status - Indiv not PDM,Retired-I,CT,"2,006.05",Elite,"3,470",0,1
1,B,Unspoiled Splendor,Affiliate,Business Partnerships,No Children,6,M - MULTI BUYER,S - Single Family,$50000-$74999,,Male,Less than HS Diploma - Likely,New,Married - Extremely Likely,Other-I,AR,"2,089.18",Elite,"2,606",0,1
1,F,Silver Sophisticates,Affiliate,Business Partnerships,No Children,1,M - MULTI BUYER,S - Single Family,$200000-$249999,"$709,640 ",Male,0,14 Years,Unknown Status - Indiv not PDM,UNKNOWN,UT,"1,038.33",Elite,"1,228",0,1
1,A,Unspoiled Splendor,Affiliate,Business Partnerships,No Children,2,M - MULTI BUYER,S - Single Family,$75000-$99999,"$236,433 ",Male,Some College -Extremely Likely,14 Years,Married - Extremely Likely,Profess:Legal/Educ/Health-K,IN,"1,649.71",Elite,"2,024",923,1
9,H,Aging in Place,Affiliate,Business Partnerships,No Children,3,U - UNKNOWN,S - Single Family,$50000-$74999,"$111,289 ",Male,HS Diploma - Likely,26 Years,Single - Likely,Retired-I,PA,143,Silver,319,0,1
9,H,Senior Discounts,Affiliate,Business Partnerships,No Children,2,M - MULTI BUYER,A - Multi-Family & Condominium,$35000-$49999,"$100,339 ",Male,Some College - Likely,16 Years,Married - Extremely Likely,Retired-I,WA,130,Silver,295,0,1
1,H,Diapers and Debit Cards,Affiliate,Business Partnerships,1 = 1 Child,7,M - MULTI BUYER,S - Single Family,$15000-$24999,"$270,524 ",Male,Bach Degree - Extremely Likely,5 Years,Married - Extremely Likely,Other-K,OR,720,Elite,836,0,1
9,H,Rural Escape,Affiliate,Business Partnerships,No Children,7,U - UNKNOWN,S - Single Family,$100000-$124999,,Male,HS Diploma - Likely,6 Years,Married - Likely,Other-I,PA,143,Silver,322,0,1
9,H,No place like Home,Affiliate,Business Partnerships,No Children,5,U - UNKNOWN,S - Single Family,$200000-$249999,"$173,613 ",Male,Some College -Extremely Likely,3 Years,Married - Extremely Likely,Mgmt/Business/Financial Oper-I,PA,130,Silver,315,0,1
9,H,Striving Single Scene,Affiliate,Business Partnerships,No Children,8,U - UNKNOWN,A - Multi-Family & Condominium,$35000-$49999,,Male,Some College - Likely,1 Year,Single - Likely,Other-I,DE,13,Silver,31,0,1
1,G,Fast Track Couples,Affiliate,Business Partnerships,No Children,6,U - UNKNOWN,S - Single Family,$125000-$149999,"$318,389 ",Male,Some College - Likely,1 Year,Single - Likely,Blue Collar-I,UT,925,Elite,850,7.95,1
9,H,Progressive Potpourri,Affiliate,Business Partnerships,1 = 1 Child,3,M - MULTI BUYER,S - Single Family,$35000-$49999,"$310,669 ",Male,HS Diploma - Likely,30 Years,Married - Extremely Likely,Blue Collar-K,CA,12.25,Silver,31,0,1
1,A,Rooted Flower Power,Affiliate,Business Partnerships,No Children,2,M - MULTI BUYER,S - Single Family,$50000-$74999,"$224,614 ",Male,Bach Degree - Extremely Likely,26 Years,Married - Extremely Likely,Blue Collar-K,MN,"1,907.27",Elite,"2,384",780.6,1
9,H,Cul de Sac Diversity,Affiliate,Business Partnerships,3 = 3 Children,7,M - MULTI BUYER,S - Single Family,$75000-$99999,"$214,779 ",Female,HS Diploma - Extremely Likely,11 Years,Unknown Status - Indiv not PDM,Office and Admin Support-K,NV,86,Silver,117,0,1
1,A,Aging of Aquarius,Affiliate,Business Partnerships,No Children,1,U - UNKNOWN,S - Single Family,$150000-$174999,"$206,211 ",Male,Less than HS Diploma - Likely,10 Years,Married - Likely,Retired-I,TN,"2,287.77",Elite,"2,555",160.95,1
9,H,Sports Utility Families,Affiliate,Business Partnerships,4 = 4 Children,4,Y - SINGLE BUYER,S - Single Family,$125000-$149999,"$254,747 ",Male,Less than HS Diploma - Likely,3 Years,Married - Extremely Likely,Mgmt/Business/Financial Oper-I,KY,104,Silver,255,0,1
1,F,Small Town Shallow Pockets,Affiliate,Business Partnerships,No Children,8,U - UNKNOWN,S - Single Family,$50000-$74999,,Male,HS Diploma - Likely,New,Married - Likely,Blue Collar-I,MO,"1,503.20",Elite,"1,401",0,1
1,B,Small Town Shallow Pockets,Affiliate,Business Partnerships,No Children,8,U - UNKNOWN,S - Single Family,$1000-$14999,"$143,670 ",Male,Some College - Likely,New,Married - Likely,Blue Collar-I,NE,"1,685.97",Elite,"2,081",0,1
9,H,Boomers and Boomerangs,Affiliate,Business Partnerships,1 = 1 Child,2,M - MULTI BUYER,S - Single Family,$75000-$99999,"$478,939 ",Male,Some College - Likely,11 Years,Married - Extremely Likely,Mgmt/Business/Financial Oper-K,WA,78,Silver,179,0,1
9,H,Red  White and Bluegrass,Affiliate,Business Partnerships,1 = 1 Child,8,U - UNKNOWN,S - Single Family,$150000-$174999,"$199,616 ",Male,Less than HS Diploma - Likely,9 Years,Single - Likely,Profess:Legal/Educ/Health-I,LA,13,Silver,30,0,1
9,H,Balance and Harmony,Affiliate,Business Partnerships,No Children,4,M - MULTI BUYER,S - Single Family,$50000-$74999,"$127,462 ",Male,Some College -Extremely Likely,23 Years,Married - Likely,Retired-K,TX,117,Silver,285,0,1
9,H,Suburban Attainment,Affiliate,Business Partnerships,No Children,6,,,$75000-$99999,"$428,000 ",,Some College - Likely,2 Years,Single - Likely,Blue Collar-I,VA,147,Silver,355,0,1
1,H,Golf Carts and Gourmets,Affiliate,Business Partnerships,No Children,1,M - MULTI BUYER,S - Single Family,$100000-$124999,"$783,337 ",Male,Some College -Extremely Likely,5 Years,Married - Extremely Likely,Mgmt/Business/Financial Oper-K,IL,"1,108.28",Elite,"1,035",0,1
9,H,Homemade Happiness,Affiliate,Business Partnerships,1 = 1 Child,6,,,$50000-$74999,"$62,000 ",Male,HS Diploma - Extremely Likely,11 Years,Married - Likely,Blue Collar-I,AL,117,Silver,287,0,1
1,B,Homemade Happiness,Affiliate,Business Partnerships,No Children,6,U - UNKNOWN,S - Single Family,$35000-$49999,"$167,916 ",Female,Bach Degree - Extremely Likely,New,Single - Likely,Profess:Legal/Educ/Health-I,TN,"2,780",Elite,"2,628",0,1
